id,views,mature,life_time,created_at,updated_at,language,affiliate
6062,7332,1,995,1/21/2016,10/12/2018,DE,0
6063,4533,0,1275,4/16/2015,10/12/2018,EN,1
6064,789,0,297,12/3/2017,9/26/2018,EN,0
6065,79097,1,1995,4/26/2013,10/12/2018,FI,1
6066,3929,1,832,7/2/2016,10/12/2018,ES,1
6067,283195,0,1327,2/23/2015,10/12/2018,CS,1
6068,4398,0,2811,1/31/2011,10/12/2018,ZH,0
6069,5536,1,1957,6/2/2013,10/11/2018,EN,0
6070,138365,0,620,1/30/2017,10/12/2018,EN,1
6071,3972,1,2499,12/9/2011,10/12/2018,EN,1
6072,1079,0,2192,10/8/2012,10/9/2018,EN,0
6073,2934,0,1747,12/30/2013,10/12/2018,EN,0
6074,4087,0,477,6/21/2017,10/11/2018,RU,1
6075,2372,0,666,12/6/2016,10/3/2018,EN,1
6076,153406,0,2778,3/2/2011,10/9/2018,HU,0
6077,4557540,0,2087,1/24/2013,10/12/2018,RU,0
6078,5973,1,1882,8/4/2013,9/29/2018,ZH,1
6079,7098,1,2693,5/27/2011,10/10/2018,EN,1
6080,94006,0,1510,8/24/2014,10/12/2018,EN,0
6081,385,1,1749,12/27/2013,10/11/2018,EN,1
6082,10506,0,632,1/15/2017,10/9/2018,RU,1
6083,887370,1,2487,12/21/2011,10/12/2018,EN,0
6084,26261381,0,3866,3/12/2008,10/12/2018,EN,0
6085,7553,0,620,1/30/2017,10/12/2018,EN,1
6086,109,0,911,2/29/2016,8/28/2018,EN,0
6087,6289,0,683,11/28/2016,10/12/2018,EN,1
6088,506004,1,2378,4/8/2012,10/12/2018,EN,0
6089,5415,0,1753,12/23/2013,10/11/2018,EN,1
6090,4544,0,1619,5/7/2014,10/12/2018,EN,1
6091,6554,0,979,2/6/2016,10/12/2018,EN,1
6092,34958,1,1691,2/21/2014,10/9/2018,EN,1
6093,2682,1,1916,6/21/2013,9/19/2018,EN,0
6094,3390,1,506,5/24/2017,10/12/2018,EN,1
6095,2105,1,1500,8/17/2014,9/25/2018,FR,1
6096,2628,1,224,3/2/2018,10/12/2018,EN,0
6097,1174264,0,2587,9/12/2011,10/12/2018,EN,0
6098,2982,1,1344,1/7/2015,9/12/2018,EN,0
6099,288,1,1909,7/21/2013,10/12/2018,OTHER,0
6100,19784,1,939,2/28/2016,9/24/2018,EN,1
6101,2098,1,1416,11/25/2014,10/11/2018,EN,0
6102,19463,1,866,5/29/2016,10/12/2018,EN,1
6103,1594,1,2210,9/23/2012,10/12/2018,EN,1
6104,826,0,1398,12/14/2014,10/12/2018,EN,0
6105,38109,0,2428,2/18/2012,10/12/2018,EN,1
6106,1244,0,1662,3/25/2014,10/12/2018,IT,1
6107,1092,0,753,9/19/2016,10/12/2018,JA,0
6108,2246,0,1361,1/20/2015,10/12/2018,EN,0
6109,6709,0,1074,10/30/2015,10/8/2018,EN,1
6110,13784,0,2056,2/14/2013,10/2/2018,EN,1
6111,11683,0,1719,1/27/2014,10/12/2018,EN,0
6112,74807,1,2881,11/2/2010,9/22/2018,EN,0
6113,2531,0,2369,2/11/2012,8/7/2018,FR,0
6114,1153,0,599,2/18/2017,10/10/2018,DE,1
6115,325207,1,3035,6/21/2010,10/12/2018,PT,0
6116,61483,1,1536,7/29/2014,10/12/2018,FR,1
6117,2159,0,1492,9/11/2014,10/12/2018,EN,0
6118,163170,1,1595,5/31/2014,10/12/2018,ZH,1
6119,134146,1,1445,10/27/2014,10/11/2018,EN,1
6120,433,0,176,4/18/2018,10/11/2018,EN,0
6121,139157,0,1380,1/1/2015,10/12/2018,EN,1
6122,77,0,880,4/16/2016,9/13/2018,EN,0
6123,3606,0,1326,2/24/2015,10/12/2018,EN,1
6124,1777,0,1680,3/4/2014,10/9/2018,EN,1
6125,273,0,177,4/16/2018,10/10/2018,EN,0
6126,97258,0,1218,6/12/2015,10/12/2018,ES,1
6127,203313,0,2494,12/14/2011,10/12/2018,EN,1
6128,8931,0,1727,1/19/2014,10/12/2018,EN,1
6129,7218,0,3485,3/28/2009,10/12/2018,IT,1
6130,9502,0,2383,3/26/2012,10/4/2018,EN,1
6131,670,1,1207,5/17/2015,9/5/2018,EN,0
6132,13563,1,1450,10/21/2014,10/10/2018,EN,1
6133,59269,1,1916,7/7/2013,10/5/2018,PL,1
6134,6849,0,956,2/29/2016,10/12/2018,EN,1
6135,664,1,284,1/1/2018,10/12/2018,DE,0
6136,4078,1,1056,11/17/2015,10/8/2018,EN,1
6137,16112,0,1302,3/20/2015,10/12/2018,EN,1
6138,14125,0,2152,11/18/2012,10/10/2018,ZH,0
6139,511,1,1800,10/27/2013,10/1/2018,EN,0
6140,16513,1,1222,6/8/2015,10/12/2018,DE,1
6141,7104,1,1748,12/28/2013,10/11/2018,EN,1
6142,3072,1,2421,2/25/2012,10/12/2018,EN,1
6143,1183,0,1139,8/12/2015,9/24/2018,EN,0
6144,3155,1,2536,10/30/2011,10/9/2018,EN,0
6145,48044,1,2235,8/29/2012,10/12/2018,ZH,1
6146,1517,0,1363,7/8/2014,4/1/2018,EN,0
6147,409417,1,1367,1/14/2015,10/12/2018,PT,0
6148,4710,0,792,8/11/2016,10/12/2018,PT,1
6149,359,0,444,7/12/2017,9/29/2018,EN,0
6150,8425,0,764,9/8/2016,10/12/2018,EN,1
6151,146545,0,986,1/30/2016,10/12/2018,RU,1
6152,28900,0,2174,10/18/2012,10/1/2018,EN,0
6153,871,0,1971,4/9/2013,9/1/2018,ES,0
6154,31,0,376,6/2/2017,6/13/2018,EN,0
6155,1014,0,1297,3/25/2015,10/12/2018,EN,1
6156,1013,0,1200,6/13/2015,9/25/2018,EN,1
6157,12047,0,1652,4/3/2014,10/11/2018,EN,1
6158,12039,0,1300,3/8/2015,9/28/2018,EN,0
6159,8511,0,1366,1/14/2015,10/11/2018,KO,0
6160,1146,1,1779,11/28/2013,10/12/2018,EN,1
6161,4168,0,2177,10/2/2012,9/18/2018,EN,0
6162,83280,1,2481,12/23/2011,10/8/2018,EN,0
6163,5336,0,2891,11/9/2010,10/9/2018,EN,1
6164,143098,0,2834,1/8/2011,10/12/2018,TR,1
6165,10009,1,2104,11/14/2012,8/19/2018,EN,0
6166,2061,0,1067,11/2/2015,10/4/2018,EN,1
6167,2184184,0,1534,7/31/2014,10/12/2018,EN,0
6168,6100,1,852,6/11/2016,10/11/2018,EN,1
6169,268,0,225,2/28/2018,10/11/2018,EN,0
6170,1176,0,519,5/7/2017,10/8/2018,EN,0
6171,4296,0,1935,6/21/2013,10/8/2018,EN,1
6172,29685,0,2021,3/31/2013,10/12/2018,EN,1
6173,828,0,1598,5/12/2014,9/26/2018,ES,0
6174,3844,1,2862,12/11/2010,10/12/2018,EN,0
6175,115519,0,2548,10/21/2011,10/12/2018,EN,0
6176,195,1,424,1/23/2016,3/22/2017,EN,0
6177,317,0,865,5/21/2016,10/3/2018,EN,0
6178,2003,0,274,1/7/2018,10/8/2018,EN,1
6179,3604,0,2008,4/13/2013,10/12/2018,EN,0
6180,2521,0,291,12/24/2017,10/11/2018,TR,1
6181,17822,1,941,3/14/2016,10/11/2018,PT,1
6182,4544,1,1309,3/7/2015,10/6/2018,EN,0
6183,12314,1,1630,4/26/2014,10/12/2018,EN,1
6184,943,1,1995,4/18/2013,10/4/2018,EN,1
6185,17773,0,1891,7/16/2013,9/19/2018,EN,1
6186,14616,1,2128,12/14/2012,10/12/2018,EN,1
6187,14320,0,1485,9/15/2014,10/9/2018,FR,0
6188,28802,1,1539,7/26/2014,10/12/2018,PT,1
6189,6161,0,1894,8/5/2013,10/12/2018,EN,1
6190,27799,0,2567,10/2/2011,10/12/2018,EN,1
6191,41703,0,1819,10/19/2013,10/12/2018,TR,1
6192,793,0,3190,1/9/2010,10/4/2018,EN,0
6193,2776,0,2094,1/16/2013,10/11/2018,DE,0
6194,6736,1,1848,9/20/2013,10/12/2018,EN,1
6195,1867,0,1549,7/6/2014,10/2/2018,ZH,0
6196,23357,0,1464,10/9/2014,10/12/2018,RU,1
6197,20,0,890,12/17/2015,5/25/2018,EN,0
6198,7484,1,1029,12/6/2015,9/30/2018,DE,1
6199,1771,0,1559,7/6/2014,10/12/2018,EN,1
6200,60771,1,1560,7/5/2014,10/12/2018,EN,0
6201,5448,1,4030,9/13/2007,9/25/2018,EN,1
6202,408472,0,2124,12/18/2012,10/12/2018,EN,0
6203,1708,1,760,9/7/2016,10/7/2018,DE,0
6204,2382,0,1036,12/5/2015,10/6/2018,EN,1
6205,91084,1,2193,10/10/2012,10/12/2018,EN,1
6206,2156,0,1453,10/12/2014,10/4/2018,EN,1
6207,100662,0,1333,2/11/2015,10/6/2018,EN,1
6208,2687,1,1589,6/5/2014,10/11/2018,EN,1
6209,938,1,2323,5/19/2012,9/28/2018,EN,1
6210,13026,1,2876,11/15/2010,9/30/2018,EN,1
6211,19812,0,2392,3/25/2012,10/12/2018,PL,0
6212,225,0,1588,5/31/2014,10/5/2018,EN,0
6213,16669,0,3011,7/15/2010,10/12/2018,FR,1
6214,5465,1,1573,6/19/2014,10/9/2018,DE,1
6215,977370,0,1277,4/13/2015,10/11/2018,EN,0
6216,1115,0,1592,3/27/2014,8/5/2018,EN,0
6217,742,0,1111,9/27/2015,10/12/2018,EN,0
6218,225,0,1412,10/27/2014,9/8/2018,EN,0
6219,514,1,690,11/19/2016,10/10/2018,EN,1
6220,5691,1,1375,1/6/2015,10/12/2018,FR,1
6221,7227,1,1191,7/7/2015,10/10/2018,FR,0
6222,674,0,2904,10/30/2010,10/12/2018,EN,0
6223,15038,1,696,11/15/2016,10/12/2018,EN,1
6224,56771,1,1782,11/25/2013,10/12/2018,IT,1
6225,695,1,1081,7/25/2015,7/10/2018,EN,0
6226,1890,0,1375,1/5/2015,10/11/2018,EN,1
6227,24544,1,2147,11/19/2012,10/6/2018,EN,1
6228,34212,0,1217,6/12/2015,10/11/2018,EN,1
6229,8817,0,2082,1/29/2013,10/12/2018,DE,1
6230,2895,1,396,9/11/2017,10/12/2018,DE,1
6231,2897,1,1758,12/3/2013,9/26/2018,EN,1
6232,7771,1,2005,2/23/2013,8/21/2018,EN,1
6233,39047,1,2465,1/12/2012,10/12/2018,EN,0
6234,49641,1,3526,2/15/2009,10/12/2018,EN,1
6235,318,0,2414,2/13/2012,9/23/2018,EN,0
6236,19130,1,1555,7/8/2014,10/10/2018,EN,1
6237,228,0,2153,7/20/2012,6/12/2018,EN,0
6238,14989,0,931,3/22/2016,10/9/2018,EN,1
6239,815076,1,1361,1/20/2015,10/12/2018,EN,0
6240,5297,1,755,9/15/2016,10/10/2018,RU,0
6241,2849,0,260,1/25/2018,10/12/2018,EN,1
6242,47734,0,2826,1/16/2011,10/12/2018,EN,1
6243,915,0,988,12/25/2015,9/8/2018,EN,0
6244,311,0,381,9/14/2017,9/30/2018,ES,0
6245,382405,1,1728,1/18/2014,10/12/2018,EN,0
6246,11046,1,1343,1/30/2015,10/4/2018,EN,1
6247,65909,0,948,3/3/2016,10/7/2018,EN,0
6248,1618,1,445,7/17/2017,10/5/2018,EN,1
6249,2272,0,1723,1/23/2014,10/12/2018,EN,1
6250,84804681,1,1793,11/14/2013,10/12/2018,EN,0
6251,1180,0,2317,5/15/2012,9/18/2018,EN,0
6252,26932,1,2283,7/10/2012,10/10/2018,DE,0
6253,18297,0,2290,6/22/2012,9/29/2018,EN,1
6254,1586,0,420,8/15/2017,10/9/2018,EN,0
6255,135917,0,1689,2/26/2014,10/12/2018,JA,0
6256,3019,0,1851,9/17/2013,10/12/2018,EN,0
6257,26337,1,391,9/16/2017,10/12/2018,EN,1
6258,2725,0,935,3/13/2016,10/4/2018,CS,0
6259,463,0,2491,12/17/2011,10/12/2018,EN,0
6260,1700,1,2346,4/14/2012,9/16/2018,CS,0
6261,22766,1,2450,1/25/2012,10/10/2018,EN,1
6262,365998,0,2091,1/20/2013,10/12/2018,TH,1
6263,11456,1,776,8/27/2016,10/12/2018,EN,1
6264,1493,0,1546,7/19/2014,10/12/2018,EN,1
6265,577,1,1274,4/13/2015,10/8/2018,EN,0
6266,11236,1,532,4/28/2017,10/12/2018,EN,1
6267,36027,1,2538,10/31/2011,10/12/2018,EN,1
6268,2053,0,1366,1/13/2015,10/10/2018,EN,0
6269,693713,0,723,10/19/2016,10/12/2018,KO,0
6270,2886,0,1503,8/31/2014,10/12/2018,EN,0
6271,814207,1,1871,8/28/2013,10/12/2018,DE,0
6272,156,0,1045,8/21/2015,7/1/2018,EN,0
6273,27892,0,1356,1/10/2015,9/27/2018,DE,0
6274,32589,0,1074,11/3/2015,10/12/2018,JA,0
6275,933,1,1055,11/22/2015,10/12/2018,DE,0
6276,762,1,323,11/16/2017,10/5/2018,DE,0
6277,7154,1,2245,8/19/2012,10/12/2018,DE,1
6278,667,1,1391,12/20/2014,10/11/2018,EN,0
6279,1025,1,258,1/26/2018,10/11/2018,EN,1
6280,889,0,2189,8/14/2012,8/12/2018,EN,0
6281,2991,1,391,9/16/2017,10/12/2018,EN,1
6282,111824,0,2727,4/25/2011,10/12/2018,EN,1
6283,762,1,2139,12/3/2012,10/12/2018,DE,0
6284,833,0,2172,10/31/2012,10/12/2018,ZH,0
6285,97,1,2143,10/22/2012,9/4/2018,EN,0
6286,34171,1,1875,8/24/2013,10/12/2018,EN,1
6287,14187,1,965,2/20/2016,10/12/2018,EN,0
6288,45000,1,1300,3/21/2015,10/11/2018,EN,1
6289,2216,1,1436,11/6/2014,10/12/2018,EN,0
6290,4486,1,996,1/20/2016,10/12/2018,EN,1
6291,4872,1,758,9/14/2016,10/12/2018,ES,0
6292,2614,0,1650,3/24/2014,9/29/2018,ZH,0
6293,2683,0,754,9/17/2016,10/11/2018,EN,1
6294,6787,0,1547,7/17/2014,10/11/2018,EN,1
6295,5545,1,1283,4/8/2015,10/12/2018,FR,1
6296,6676,1,2059,2/16/2013,10/7/2018,EN,1
6297,238870,0,1151,8/18/2015,10/12/2018,TR,0
6298,151,0,551,3/18/2017,9/20/2018,EN,0
6299,393,1,449,6/2/2017,8/25/2018,EN,0
6300,2690,1,1835,9/13/2013,9/22/2018,EN,0
6301,5220,1,774,8/16/2016,9/29/2018,EN,1
6302,2111,1,2023,3/14/2013,9/27/2018,EN,0
6303,24407,0,797,7/25/2016,9/30/2018,EN,1
6304,5960,1,1966,5/25/2013,10/12/2018,EN,0
6305,20332,1,3665,9/29/2008,10/12/2018,EN,1
6306,4498,0,436,8/2/2017,10/12/2018,EN,1
6307,219,1,948,3/4/2016,10/8/2018,EN,0
6308,1932,0,1625,4/28/2014,10/9/2018,DE,0
6309,1040,0,2327,5/19/2012,10/2/2018,EN,0
6310,5217,0,237,2/16/2018,10/11/2018,RU,0
6311,23580,0,609,2/10/2017,10/12/2018,DE,1
6312,5997,1,1611,2/28/2014,7/28/2018,EN,0
6313,2115,1,1057,8/22/2015,7/14/2018,EN,1
6314,31,0,1326,1/13/2015,8/31/2018,EN,0
6315,15591,1,2191,10/3/2012,10/3/2018,EN,0
6316,346,1,1820,8/12/2013,8/6/2018,EN,0
6317,3118,1,2315,4/18/2012,8/20/2018,EN,0
6318,13895,0,871,5/24/2016,10/12/2018,EN,1
6319,13761,1,1535,7/30/2014,10/12/2018,DE,1
6320,6438,1,1121,9/16/2015,10/11/2018,EN,0
6321,2726,0,570,3/20/2017,10/11/2018,EN,1
6322,8515,0,1662,3/10/2014,9/27/2018,EN,0
6323,2620,1,649,1/1/2017,10/12/2018,EN,1
6324,1076,1,499,5/30/2017,10/11/2018,EN,1
6325,10917,0,1184,7/16/2015,10/12/2018,EN,1
6326,6104,1,2360,4/21/2012,10/7/2018,EN,0
6327,87398,1,1101,10/7/2015,10/12/2018,EN,1
6328,20392,1,1106,10/2/2015,10/12/2018,EN,1
6329,2001,1,355,10/22/2017,10/12/2018,EN,1
6330,7569,1,2122,12/13/2012,10/5/2018,EN,1
6331,37500,1,497,6/1/2017,10/11/2018,OTHER,0
6332,1170,1,311,12/1/2017,10/8/2018,RU,0
6333,195,0,1234,4/29/2015,9/14/2018,JA,0
6334,1282,0,1106,9/30/2015,10/10/2018,EN,1
6335,14760,0,1717,1/28/2014,10/11/2018,EN,1
6336,1042,1,1228,5/22/2015,10/1/2018,EN,1
6337,5678,0,685,11/19/2016,10/5/2018,EN,1
6338,45497,1,1693,2/22/2014,10/12/2018,EN,1
6339,5079,0,1807,9/6/2013,8/18/2018,ES,0
6340,293644,1,1279,4/12/2015,10/12/2018,EN,0
6341,660,1,584,1/10/2017,8/17/2018,EN,0
6342,388,1,918,3/8/2014,9/11/2016,RU,0
6343,299,0,1407,10/18/2014,8/25/2018,EN,0
6344,843,1,1602,5/13/2014,10/1/2018,EN,0
6345,9800,0,418,8/20/2017,10/12/2018,EN,1
6346,456,0,2287,7/3/2012,10/7/2018,EN,0
6347,1575,0,2270,7/19/2012,10/6/2018,EN,0
6348,5436,1,1059,11/18/2015,10/12/2018,ES,1
6349,2143,0,1012,1/3/2016,10/11/2018,EN,1
6350,278,0,2251,8/9/2012,10/8/2018,EN,0
6351,178,0,664,12/1/2016,9/26/2018,EN,0
6352,1625,0,642,1/8/2017,10/12/2018,IT,1
6353,3843,1,2010,4/11/2013,10/12/2018,EN,0
6354,3046,0,2192,9/24/2012,9/25/2018,EN,1
6355,10851,1,2055,2/25/2013,10/12/2018,EN,1
6356,1791069,0,2665,6/26/2011,10/12/2018,EN,0
6357,4096994,1,2020,4/1/2013,10/12/2018,EN,0
6358,14888,0,1481,9/22/2014,10/12/2018,EN,1
6359,7602,0,1274,4/17/2015,10/12/2018,EN,1
6360,106830,0,1821,10/16/2013,10/11/2018,EN,1
6361,6754,0,2375,3/11/2012,9/11/2018,EN,0
6362,19858,1,1501,8/31/2014,10/10/2018,DA,1
6363,435,1,1823,7/20/2013,7/17/2018,EN,0
6364,179,0,912,2/25/2016,8/25/2018,EN,0
6365,112448,0,2507,11/29/2011,10/10/2018,PT,0
6366,3818,1,3661,9/25/2008,10/4/2018,EN,0
6367,5010,1,1307,3/15/2015,10/12/2018,EN,1
6368,8556,1,3659,10/5/2008,10/12/2018,EN,0
6369,2772,1,1277,4/10/2015,10/8/2018,EN,1
6370,508,0,1986,4/22/2013,9/29/2018,EN,0
6371,2102,0,887,5/7/2016,10/11/2018,EN,1
6372,639,0,1885,3/4/2013,5/2/2018,OTHER,0
6373,2199,1,1544,7/21/2014,10/12/2018,EN,0
6374,24193,1,1663,3/24/2014,10/12/2018,EN,1
6375,13621,0,1565,6/30/2014,10/12/2018,ES,0
6376,37076,1,534,4/26/2017,10/12/2018,EN,1
6377,3073,0,2323,5/30/2012,10/9/2018,EN,1
6378,1041,1,2341,5/11/2012,10/8/2018,EN,0
6379,1176,1,1575,6/20/2014,10/12/2018,EN,0
6380,102034,1,3090,4/13/2010,9/28/2018,EN,0
6381,656,0,2172,10/31/2012,10/12/2018,EN,0
6382,2703,1,3247,11/19/2009,10/10/2018,ZH,0
6383,184530,0,1423,11/19/2014,10/12/2018,EN,1
6384,5600,1,2140,11/30/2012,10/10/2018,ZH,0
6385,354618,1,1753,12/24/2013,10/12/2018,OTHER,0
6386,795,0,945,2/20/2016,9/22/2018,EN,1
6387,3871,0,909,4/16/2016,10/12/2018,EN,1
6388,5522,1,1130,9/6/2015,10/10/2018,DE,1
6389,14191,1,1665,3/19/2014,10/9/2018,EN,1
6390,32138,1,1637,4/18/2014,10/11/2018,EN,1
6391,6877,1,1901,7/24/2013,10/7/2018,EN,1
6392,1826,1,1655,3/22/2014,10/2/2018,EN,0
6393,1212,1,367,10/6/2017,10/8/2018,EN,1
6394,302,0,1227,5/19/2015,9/27/2018,EN,0
6395,2407,1,1613,5/13/2014,10/12/2018,EN,1
6396,20291,1,1676,3/11/2014,10/12/2018,EN,1
6397,279,1,2048,1/29/2013,9/8/2018,EN,0
6398,26503,1,1343,2/5/2015,10/10/2018,DE,0
6399,83174,1,1505,8/28/2014,10/11/2018,EN,0
6400,2552,0,2207,9/24/2012,10/10/2018,DE,0
6401,2992781,0,731,10/11/2016,10/12/2018,EN,0
6402,434,0,1799,8/2/2013,7/6/2018,ES,0
6403,1057,0,2368,2/27/2012,8/22/2018,EN,0
6404,2433,0,3321,9/5/2009,10/9/2018,EN,1
6405,12936,0,648,1/1/2017,10/11/2018,EN,1
6406,3510,1,730,10/11/2016,10/11/2018,EN,1
6407,9796,0,415,8/23/2017,10/12/2018,KO,1
6408,2667,1,1003,1/12/2016,10/11/2018,EN,1
6409,13719,0,3414,5/31/2009,10/5/2018,EN,0
6410,1187,0,2143,10/21/2012,9/3/2018,DE,0
6411,8022,1,829,7/5/2016,10/12/2018,EN,1
6412,17748,1,1812,10/26/2013,10/12/2018,FI,1
6413,4244,1,1029,12/18/2015,10/12/2018,FR,0
6414,8427,0,607,2/12/2017,10/12/2018,EN,1
6415,6237,1,1661,3/26/2014,10/12/2018,EN,0
6416,19351,1,1271,4/20/2015,10/12/2018,EN,1
6417,703,1,635,12/24/2016,9/20/2018,EN,0
6418,2064,0,397,8/30/2017,10/1/2018,EN,1
6419,258941,1,2788,2/19/2011,10/8/2018,EN,1
6420,1504,1,1271,4/16/2015,10/8/2018,EN,1
6421,13535,0,3136,3/12/2010,10/12/2018,EN,0
6422,4919,0,1114,9/24/2015,10/12/2018,ES,0
6423,2474219,1,1452,10/21/2014,10/12/2018,RU,0
6424,4498,1,2044,3/5/2013,10/9/2018,EN,1
6425,400923,0,1846,9/22/2013,10/12/2018,SV,1
6426,118412,1,2843,12/30/2010,10/12/2018,EN,0
6427,3370,1,1199,6/27/2015,10/8/2018,EN,1
6428,141700,0,2107,1/4/2013,10/12/2018,NL,0
6429,3555,0,2138,12/2/2012,10/10/2018,ES,0
6430,51618,0,1737,1/9/2014,10/12/2018,EN,1
6431,3123348,0,2057,2/23/2013,10/12/2018,EN,0
6432,23605,1,487,6/12/2017,10/12/2018,NO,1
6433,13930,1,1555,7/10/2014,10/12/2018,EN,1
6434,14610,1,796,8/6/2016,10/11/2018,ES,1
6435,5101,1,1984,5/7/2013,10/12/2018,EN,0
6436,1508,1,2258,7/25/2012,9/30/2018,EN,0
6437,9562,0,757,9/15/2016,10/12/2018,ZH,0
6438,8214,1,981,2/4/2016,10/12/2018,EN,1
6439,36471,1,2813,1/19/2011,10/2/2018,EN,1
6440,354,1,720,10/17/2016,10/7/2018,EN,0
6441,9150,1,1388,12/24/2014,10/12/2018,EN,1
6442,948,0,925,3/30/2016,10/11/2018,DE,0
6443,34866,1,2068,2/12/2013,10/12/2018,DE,0
6444,15231,1,847,6/17/2016,10/12/2018,EN,1
6445,143483,0,1819,10/19/2013,10/12/2018,FR,1
6446,5931,1,2139,11/30/2012,10/9/2018,EN,1
6447,5351,0,691,11/18/2016,10/10/2018,FR,1
6448,9616,1,1885,8/14/2013,10/12/2018,EN,0
6449,5080,0,2515,11/2/2011,9/21/2018,EN,0
6450,1459,0,765,9/7/2016,10/12/2018,EN,1
6451,652,0,1327,2/23/2015,10/12/2018,EN,0
6452,71899,1,1615,5/11/2014,10/12/2018,EN,1
6453,60362,0,1323,2/27/2015,10/12/2018,EN,1
6454,103395,0,711,10/31/2016,10/12/2018,KO,0
6455,3447,1,942,3/14/2016,10/12/2018,EN,1
6456,7106,0,1457,10/16/2014,10/12/2018,FR,1
6457,13758,1,2159,11/12/2012,10/11/2018,EN,1
6458,1001,0,698,10/1/2016,8/30/2018,EN,0
6459,3508,0,1658,3/29/2014,10/12/2018,EN,0
6460,1007,1,2491,12/5/2011,9/30/2018,EN,1
6461,9156,1,819,7/15/2016,10/12/2018,RU,0
6462,206,1,1173,7/12/2015,9/27/2018,EN,0
6463,2015,1,1912,7/16/2013,10/10/2018,EN,0
6464,2284,1,538,4/22/2017,10/12/2018,EN,1
6465,1948,1,2170,11/2/2012,10/12/2018,EN,1
6466,10372,0,214,3/10/2018,10/10/2018,ES,1
6467,13463,1,1868,8/6/2013,9/17/2018,EN,0
6468,171068,1,1347,2/3/2015,10/12/2018,EN,1
6469,1722,1,2112,12/30/2012,10/12/2018,EN,1
6470,1742,0,1845,9/18/2013,10/7/2018,EN,0
6471,5490,0,2191,10/12/2012,10/12/2018,EN,1
6472,3847,1,844,6/16/2016,10/8/2018,EN,1
6473,2616,1,673,12/8/2016,10/12/2018,EN,1
6474,84426,0,2490,12/18/2011,10/12/2018,DA,0
6475,2670,0,1050,11/25/2015,10/10/2018,JA,0
6476,49194,0,522,5/8/2017,10/12/2018,EN,1
6477,7866,1,1448,10/25/2014,10/12/2018,EN,1
6478,11137,0,2374,3/13/2012,9/12/2018,ZH,0
6479,4769,1,1159,8/10/2015,10/12/2018,EN,1
6480,5435,0,1749,12/28/2013,10/12/2018,EN,1
6481,5501,1,2687,5/22/2011,9/29/2018,SV,0
6482,12651,1,1159,8/10/2015,10/12/2018,EN,1
6483,2092,1,622,1/28/2017,10/12/2018,EN,1
6484,454,0,371,9/23/2017,9/29/2018,EN,0
6485,65,1,2101,1/9/2013,10/11/2018,EN,0
6486,1598,1,2338,5/15/2012,10/9/2018,EN,0
6487,18261,0,2393,3/24/2012,10/12/2018,ZH,0
6488,5780,0,281,1/4/2018,10/12/2018,EN,1
6489,46524,1,1183,6/26/2015,9/21/2018,DE,1
6490,250,0,1105,10/2/2015,10/11/2018,EN,0
6491,1945,1,750,9/22/2016,10/12/2018,DE,1
6492,2814,0,2811,1/31/2011,10/12/2018,EN,1
6493,18255,1,2257,6/26/2012,8/31/2018,TR,0
6494,4193445,0,3382,7/9/2009,10/12/2018,EN,0
6495,8303,0,391,9/16/2017,10/12/2018,IT,1
6496,52046,1,1789,11/18/2013,10/12/2018,EN,1
6497,30117,1,1013,1/2/2016,10/11/2018,ZH,1
6498,2213,1,1974,5/15/2013,10/10/2018,EN,1
6499,857,0,1769,12/8/2013,10/12/2018,EN,0
6500,731,0,888,3/30/2016,9/4/2018,EN,0
6501,1960,0,1602,5/24/2014,10/12/2018,EN,1
6502,7559,0,2382,4/3/2012,10/11/2018,EN,1
6503,34825,0,3370,7/14/2009,10/5/2018,FR,0
6504,46244,1,2514,11/24/2011,10/12/2018,EN,1
6505,2284,1,657,12/14/2016,10/2/2018,EN,1
6506,2183,1,501,5/25/2017,10/8/2018,EN,1
6507,11182,1,1515,6/23/2014,8/16/2018,FR,0
6508,5377,1,1745,12/24/2013,10/4/2018,EN,1
6509,5000,0,1438,11/3/2014,10/11/2018,EN,1
6510,12296,0,2366,4/15/2012,10/7/2018,ZH,0
6511,593,0,863,5/30/2016,10/10/2018,EN,0
6512,13481914,0,2478,12/30/2011,10/12/2018,EN,0
6513,6608,0,1811,10/27/2013,10/12/2018,EN,1
6514,7670,0,1483,9/3/2014,9/25/2018,EN,1
6515,53420,0,1427,10/12/2014,9/8/2018,RU,1
6516,12873,1,2507,11/16/2011,9/27/2018,EN,0
6517,401,1,1821,9/27/2013,9/22/2018,EN,0
6518,218635,1,1845,9/23/2013,10/12/2018,DE,1
6519,1888,1,558,4/1/2017,10/11/2018,EN,1
6520,2585,0,1781,11/23/2013,10/9/2018,EN,0
6521,537,0,2532,10/20/2011,9/25/2018,EN,0
6522,114374,0,895,4/12/2016,9/24/2018,EN,1
6523,2941,0,2067,2/6/2013,10/5/2018,EN,1
6524,3313,1,1478,5/29/2014,6/15/2018,EN,1
6525,57439,1,1028,12/19/2015,10/12/2018,DE,1
6526,5518,0,904,4/11/2016,10/2/2018,ES,1
6527,6353,1,2196,9/15/2012,9/20/2018,EN,1
6528,4367,1,475,6/24/2017,10/12/2018,ES,1
6529,5247,0,2026,3/24/2013,10/10/2018,FR,1
6530,1859,1,1993,4/11/2013,9/25/2018,EN,1
6531,18216,1,1120,9/18/2015,10/12/2018,RU,1
6532,4976,0,2066,2/3/2013,10/1/2018,EN,0
